estimated_x,estimated_y,estimated_z,Status
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.562.668,223.562.592,141.125.336,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.068.207,223.681.885,140.136.414,GPIO_Pin_13
147.563.934,222.773.499,141.127.899,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.058.319,220.764.252,141.116.638,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
147.025.482,210.206.802,144.050.964,GPIO_Pin_13
148.507.233,200.380.905,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
148.507.233,200.380.768,147.014.465,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,140.071.960,GPIO_Pin_13
144.035.980,213.152.863,253.327.713,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
199.698.425,240.507.843,253.396.851,GPIO_Pin_14
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
203.061.249,238.658.264,255.122.482,GPIO_Pin_15
142.583.359,222.109.467,134.235.260,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
145.617.645,226.014.313,134.235.291,GPIO_Pin_13
149.600.739,224.579.926,140.201.462,GPIO_Pin_13
149.600.739,224.579.926,140.201.462,GPIO_Pin_13
149.600.739,224.579.926,140.201.462,GPIO_Pin_13
149.600.739,224.579.895,140.201.477,GPIO_Pin_13
149.600.739,224.579.895,140.201.477,GPIO_Pin_13
149.600.739,224.579.895,140.201.477,GPIO_Pin_13
149.600.739,224.579.926,140.201.462,GPIO_Pin_13
149.600.739,224.579.926,140.201.462,GPIO_Pin_13
149.600.739,224.579.895,140.201.477,GPIO_Pin_13
149.600.739,224.579.926,140.201.462,GPIO_Pin_13
149.600.739,224.579.926,140.201.462,GPIO_Pin_13
149.600.739,224.579.895,140.201.477,GPIO_Pin_13
149.600.739,224.579.895,140.201.477,GPIO_Pin_13
149.600.739,224.579.895,140.201.477,GPIO_Pin_13
149.600.739,224.579.926,140.201.462,GPIO_Pin_13
149.600.739,224.579.926,140.201.462,GPIO_Pin_13
149.600.739,224.579.926,140.201.462,GPIO_Pin_13
149.600.739,224.579.895,140.201.477,GPIO_Pin_13
149.600.739,224.579.895,140.201.477,GPIO_Pin_13
149.600.739,224.579.895,140.201.477,GPIO_Pin_13
149.600.739,224.579.895,140.201.477,GPIO_Pin_13
149.600.739,224.579.926,140.201.477,GPIO_Pin_13
149.075.882,217.683.289,142.151.764,GPIO_Pin_13
149.075.882,217.683.777,142.151.764,GPIO_Pin_13
149.075.882,217.683.777,142.151.764,GPIO_Pin_13
149.075.882,217.683.777,142.151.764,GPIO_Pin_13
149.075.882,217.683.777,142.151.764,GPIO_Pin_13
149.075.882,217.683.777,142.151.764,GPIO_Pin_13
149.075.882,217.683.777,142.151.764,GPIO_Pin_13
149.075.882,217.683.777,142.151.764,GPIO_Pin_13
149.075.882,217.683.777,142.151.764,GPIO_Pin_13
149.075.882,217.683.777,142.151.764,GPIO_Pin_13
149.075.882,217.683.777,142.151.764,GPIO_Pin_13
149.075.882,217.683.777,142.151.764,GPIO_Pin_13
149.075.882,217.683.777,142.151.764,GPIO_Pin_13
149.075.882,217.683.777,142.151.764,GPIO_Pin_13
149.075.882,217.683.777,142.151.764,GPIO_Pin_13
149.075.882,217.683.777,142.151.764,GPIO_Pin_13
149.075.882,217.683.777,142.151.764,GPIO_Pin_13
149.075.882,217.683.777,142.151.764,GPIO_Pin_13
149.075.882,217.683.777,142.151.764,GPIO_Pin_13
149.075.882,217.683.777,142.151.764,GPIO_Pin_13
149.075.882,217.683.777,142.151.764,GPIO_Pin_13
149.075.882,217.683.777,142.151.764,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
149.569.672,217.669.708,143.139.343,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
150.582.138,219.601.654,143.164.276,GPIO_Pin_13
151.087.341,220.410.950,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.087.448,221.254.364,143.174.896,GPIO_Pin_13
151.592.697,222.850.525,143.185.394,GPIO_Pin_13
151.592.697,222.850.525,143.185.394,GPIO_Pin_13
151.592.697,222.850.525,143.185.394,GPIO_Pin_13
151.592.697,222.850.525,143.185.394,GPIO_Pin_13
151.592.697,222.850.525,143.185.394,GPIO_Pin_13
151.592.697,222.850.525,143.185.394,GPIO_Pin_13
151.592.697,222.850.525,143.185.394,GPIO_Pin_13
151.592.697,222.850.525,143.185.394,GPIO_Pin_13
151.592.697,222.850.525,143.185.394,GPIO_Pin_13
151.592.697,222.850.525,143.185.394,GPIO_Pin_13
151.592.697,222.850.525,143.185.394,GPIO_Pin_13
151.592.697,222.850.525,143.185.394,GPIO_Pin_13
151.592.697,222.850.525,143.185.394,GPIO_Pin_13
151.592.697,222.850.525,143.185.394,GPIO_Pin_13
151.592.697,222.850.525,143.185.394,GPIO_Pin_13
151.592.697,222.850.525,143.185.394,GPIO_Pin_13
151.592.697,222.850.525,143.185.394,GPIO_Pin_13
151.592.697,222.850.525,143.185.394,GPIO_Pin_13
151.592.697,222.850.525,143.185.394,GPIO_Pin_13
151.592.697,222.850.525,143.185.394,GPIO_Pin_13
151.592.697,222.850.525,143.185.394,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,142.183.334,GPIO_Pin_13
150.591.675,222.676.422,140.236.145,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
148.589.676,222.328.171,140.179.352,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
146.081.070,221.980.225,138.162.140,GPIO_Pin_13
144.101.303,223.440.613,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,134.191.116,GPIO_Pin_13
143.595.551,222.778.931,255.198.151,GPIO_Pin_13
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
204.468.155,236.745.728,254.936.310,GPIO_Pin_12
203.527.039,235.694.031,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,252.041.626,GPIO_Pin_12
203.520.813,235.700.363,251.106.247,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.053.070,235.670.135,251.106.155,GPIO_Pin_12
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
