estimated_x,estimated_y,estimated_z
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
199.713.577,228.931.946,253.427.170
199.713.577,228.931.946,253.427.155
199.713.577,228.931.946,253.427.155
199.713.593,228.931.946,253.427.155
199.713.593,228.931.946,253.427.155
199.713.593,228.931.946,253.427.170
199.713.593,228.931.946,253.427.155
199.713.577,228.931.946,253.427.170
199.713.593,228.931.946,253.427.155
199.713.593,228.931.946,253.427.170
199.713.593,228.931.946,253.427.170
199.713.577,228.931.946,253.427.170
199.713.577,228.931.946,253.427.155
199.713.577,228.931.946,253.427.170
199.713.577,228.931.946,253.427.155
199.713.593,228.931.946,253.427.155
199.713.593,228.931.946,253.427.170
199.713.593,228.931.946,253.427.170
199.713.577,228.931.946,253.427.170
199.713.577,228.931.946,253.427.155
199.713.593,228.931.946,253.427.170
199.713.577,228.931.946,253.427.170
199.713.577,228.931.946,253.427.170
199.713.577,228.931.946,253.427.170
199.713.577,228.931.946,253.427.155
199.713.593,228.931.946,253.427.155
199.713.593,228.931.946,253.427.155
199.713.593,228.931.946,253.427.170
199.713.577,228.931.946,253.427.155
199.713.593,228.931.946,253.427.155
199.713.593,228.931.946,253.427.155
199.713.577,228.931.946,253.427.170
199.713.577,228.931.946,253.427.170
199.713.577,228.931.946,253.427.170
199.713.593,228.931.946,253.427.155
199.713.577,228.931.946,253.427.155
199.713.593,228.931.946,253.427.155
199.713.593,228.931.946,253.427.155
199.713.593,228.931.946,253.427.170
199.713.577,228.931.946,253.427.170
199.713.577,228.931.946,253.427.155
199.713.593,228.931.946,253.427.155
199.713.593,228.931.946,253.427.170
199.713.577,228.931.946,253.427.170
199.713.577,228.931.946,253.427.170
199.713.577,228.931.946,253.427.155
199.713.593,228.931.946,253.427.155
199.713.593,228.931.946,253.427.155
199.713.593,228.931.946,253.427.170
199.713.577,228.931.946,253.427.170
199.713.577,228.931.946,253.427.155
199.713.593,228.931.946,253.427.155
199.713.593,228.931.946,253.427.170
199.713.577,228.931.946,253.427.170
199.713.593,228.931.946,253.427.155
199.713.577,228.931.946,253.427.155
199.713.593,228.931.946,253.427.155
199.713.593,228.931.946,253.427.155
199.713.577,228.931.946,253.427.170
199.713.577,228.931.946,253.427.170
199.713.577,228.931.946,253.427.170
199.713.593,228.931.946,253.427.155
199.713.577,228.931.946,253.427.170
199.713.577,228.931.946,253.427.155
199.713.577,228.931.946,253.427.170
199.713.577,228.931.946,253.427.155
199.713.593,228.931.946,253.427.155
199.713.593,228.931.946,253.427.155
199.713.593,228.931.946,253.427.170
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
200.202.225,228.939.621,253.404.449
